@relation 'if (A2 > 0.5) then R=2.5*A1 + 3.5*A3 else R=2*A4 + 0.7*A5'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute class numeric

@data
0.646036,0.272362,0.54046,0.041562,0.018969,0.590129,0.096403
0.601717,0.964008,0.225586,0.502009,0.917698,0.354421,2.293844
0.134651,0.793183,0.953105,0.418667,0.573344,0.08355,3.672497
0.211515,0.710855,0.799783,0.799192,0.393992,0.542263,3.328026
0.478425,0.291355,0.645316,0.84869,0.3671,0.476963,1.95435
0.74159,0.867347,0.409812,0.836676,0.074016,0.576918,3.288314
0.696023,0.599584,0.065819,0.488239,0.795003,0.468112,1.970422
0.22279,0.038047,0.302916,0.292331,0.362657,0.534586,0.838523
0.050675,0.689807,0.694436,0.331343,0.312194,0.725267,2.557212
0.326182,0.664023,0.525518,0.413798,0.468006,0.375884,2.654768
0.493422,0.991933,0.06696,0.577845,0.765396,0.61291,1.467916
0.861376,0.142331,0.919575,0.365547,0.874452,0.813595,1.343211
0.760987,0.2906,0.18039,0.632307,0.031607,0.374106,1.28674
0.371068,0.318475,0.088072,0.334175,0.52725,0.234316,1.037426
0.144484,0.385808,0.655548,0.557485,0.100607,0.067768,1.185395
0.490801,0.335084,0.679845,0.646189,0.283322,0.160201,1.490704
0.586756,0.571493,0.691371,0.31524,0.660443,0.958398,3.886688
0.181493,0.360089,0.54803,0.083176,0.402815,0.308248,0.448323
0.251518,0.447992,0.84611,0.730271,0.011682,0.049082,1.46872
0.724439,0.351482,0.384261,0.103682,0.419391,0.969643,0.500937
0.036539,0.640025,0.025424,0.808362,0.74654,0.035419,0.180332
0.494534,0.743253,0.322391,0.799283,0.63445,0.190452,2.364703
0.676008,0.641238,0.745799,0.830848,0.08313,0.138716,4.300318
0.997139,0.758433,0.740797,0.124251,0.73149,0.08749,5.085636
0.093767,0.249498,0.773995,0.530837,0.042907,0.051218,1.09171
0.467513,0.970157,0.071502,0.243866,0.601496,0.579486,1.41904
0.529486,0.894079,0.619157,0.634218,0.800986,0.594294,3.490765
0.488975,0.740497,0.847128,0.745866,0.408754,0.853714,4.187385
0.663954,0.586494,0.073976,0.119797,0.524363,0.652401,1.918801
0.586883,0.269327,0.483359,0.95266,0.208717,0.022028,2.051422
0.517487,0.251183,0.064762,0.717954,0.842186,0.50135,2.025439
0.600324,0.181772,0.404893,0.658869,0.05549,0.647794,1.356582
0.287088,0.81042,0.477502,0.425974,0.765054,0.79876,2.388977
0.821801,0.872852,0.077006,0.299411,0.506278,0.146497,2.324024
0.523316,0.609694,0.377974,0.170759,0.386929,0.247801,2.631199
0.427494,0.211697,0.302665,0.827756,0.743565,0.477833,2.176008
0.126947,0.575525,0.138698,0.195931,0.063607,0.282209,0.80281
0.596615,0.685263,0.786759,0.452163,0.193077,0.055905,4.245194
0.568341,0.897046,0.423988,0.290342,0.965786,0.051219,2.904813
0.938114,0.632763,0.454354,0.839587,0.516497,0.406645,3.935525
0.49905,0.015876,0.766599,0.608833,0.952617,0.507507,1.884499
0.406471,0.887061,0.338972,0.452654,0.202669,0.797923,2.202579
0.535531,0.295715,0.595428,0.563588,0.603248,0.519361,1.54945
0.795522,0.898086,0.029768,0.33448,0.669501,0.85779,2.092993
0.448958,0.923749,0.043469,0.08575,0.979186,0.640225,1.274537
0.150273,0.265829,0.683061,0.899286,0.820976,0.080129,2.373254
0.29295,0.370373,0.678689,0.471979,0.269442,0.474444,1.132568
0.031347,0.556812,0.464033,0.123678,0.379686,0.094519,1.702484
0.142651,0.101912,0.457723,0.039442,0.893245,0.477425,0.704155
0.505207,0.317922,0.988512,0.964138,0.035025,0.648389,1.952793
0.103946,0.202913,0.703253,0.915242,0.901732,0.521607,2.461697
0.015525,0.335327,0.882609,0.850633,0.510629,0.414601,2.058707
0.080697,0.120268,0.750686,0.48261,0.630366,0.64654,1.406477
0.91704,0.413692,0.969577,0.724502,0.061921,0.996373,1.492349
0.46073,0.890824,0.09819,0.296191,0.507928,0.092054,1.49549
0.422952,0.272241,0.828608,0.300597,0.665549,0.854001,1.067078
0.397926,0.957317,0.426401,0.662574,0.725794,0.987889,2.487217
0.030436,0.569218,0.549399,0.039395,0.257272,0.324136,1.998986
0.728079,0.014365,0.730076,0.559731,0.112809,0.941332,1.198429
0.146,0.575108,0.429147,0.714176,0.813293,0.442375,1.867014
0.760341,0.256924,0.023703,0.140343,0.046399,0.226334,0.313165
0.633482,0.617514,0.125264,0.451521,0.852291,0.913771,2.022128
0.233876,0.928036,0.646534,0.728995,0.559698,0.333217,2.847559
0.352115,0.116863,0.38743,0.710326,0.061358,0.303353,1.463603
0.620972,0.180843,0.099779,0.98206,0.977291,0.28752,2.648224
0.440656,0.82218,0.946707,0.845161,0.218792,0.340067,4.415115
0.693211,0.981777,0.599615,0.731578,0.42879,0.389679,3.83168
0.135713,0.739926,0.43731,0.674244,0.400163,0.14258,1.869867
0.846393,0.087474,0.124439,0.980771,0.449801,0.864172,2.276404
0.28846,0.226462,0.368195,0.840443,0.611296,0.184171,2.108793
0.102752,0.027402,0.673255,0.558842,0.583961,0.337387,1.526456
0.463596,0.785966,0.147022,0.715642,0.492795,0.916484,1.673567
0.975634,0.51733,0.734301,0.076507,0.447545,0.087933,5.009137
0.56792,0.280699,0.9881,0.154479,0.585464,0.1682,0.718782
0.492116,0.815709,0.58901,0.051258,0.109776,0.631235,3.291824
0.363099,0.519269,0.208823,0.552857,0.834439,0.724727,1.63863
0.623188,0.215665,0.046131,0.392627,0.877302,0.412194,1.399365
0.968191,0.541115,0.935677,0.409821,0.542091,0.878788,5.695347
0.168946,0.139749,0.514293,0.852758,0.650412,0.185347,2.160803
0.552205,0.361698,0.601247,0.928277,0.855728,0.219336,2.455563
0.787845,0.172744,0.978539,0.556415,0.941415,0.061387,1.771821
0.855473,0.482936,0.817782,0.12072,0.095853,0.497523,0.308536
0.344432,0.829716,0.447333,0.327052,0.412214,0.192034,2.426745
0.960816,0.107207,0.2607,0.41054,0.794206,0.073449,1.377025
0.079065,0.912224,0.781252,0.221877,0.398436,0.652224,2.932044
0.861464,0.720786,0.087026,0.837638,0.218053,0.206261,2.458251
0.275971,0.954931,0.503075,0.478901,0.341613,0.25917,2.450691
0.842437,0.533867,0.149116,0.688992,0.408151,0.30267,2.628
0.122618,0.50811,0.221193,0.962714,0.348736,0.842334,1.080718
0.505556,0.179349,0.843105,0.680507,0.352565,0.185259,1.607809
0.313704,0.838385,0.674238,0.173297,0.240109,0.846462,3.144091
0.425456,0.081394,0.854383,0.715849,0.856953,0.481992,2.031565
0.65719,0.060751,0.124575,0.953456,0.431797,0.111777,2.20917
0.925016,0.007245,0.329005,0.741176,0.954208,0.372125,2.150299
0.487635,0.739315,0.891749,0.195519,0.828044,0.231074,4.340208
0.303262,0.512134,0.110267,0.301556,0.32228,0.151254,1.144088
0.083702,0.612361,0.224232,0.106693,0.571902,0.032893,0.994068
0.037349,0.277114,0.633825,0.085542,0.148756,0.399532,0.275214
0.522067,0.309278,0.458776,0.945053,0.018898,0.483077,1.903335
0.012412,0.723469,0.872547,0.018798,0.194244,0.952112,3.084944
0.479035,0.732514,0.511405,0.584406,0.65895,0.633975,2.987505
0.709066,0.764849,0.363908,0.335806,0.463819,0.379679,3.046343
0.414054,0.177188,0.182573,0.806314,0.915796,0.181195,2.253686
0.498064,0.129628,0.838087,0.52063,0.896795,0.28947,1.669016
0.335891,0.254092,0.541204,0.851344,0.801103,0.71221,2.26346
0.75509,0.350965,0.294025,0.063348,0.829793,0.45345,0.70755
0.962601,0.268794,0.778361,0.48917,0.291978,0.849321,1.182724
0.4159,0.280864,0.543554,0.628203,0.676544,0.560377,1.729988
0.540515,0.890157,0.39096,0.68842,0.035997,0.201371,2.719647
0.842997,0.837077,0.260311,0.472672,0.300124,0.272268,3.018583
0.885331,0.71606,0.369462,0.882212,0.566928,0.344256,3.506445
0.469748,0.637957,0.430505,0.793555,0.929255,0.243313,2.681138
0.349983,0.712211,0.220693,0.834109,0.63722,0.949735,1.647382
0.626333,0.22043,0.806687,0.106902,0.190075,0.830579,0.346855
0.409328,0.461921,0.1579,0.211759,0.539887,0.675157,0.801438
0.23414,0.670028,0.513568,0.792922,0.888207,0.390876,2.382836
0.380783,0.72031,0.634907,0.171791,0.402797,0.513674,3.174132
0.681204,0.719479,0.346472,0.555287,0.583239,0.316966,2.915662
0.472888,0.915878,0.589694,0.549544,0.392477,0.985151,3.246148
0.160997,0.693624,0.538425,0.756056,0.748655,0.318807,2.286978
0.870407,0.98551,0.294938,0.631035,0.562374,0.822408,3.208298
0.070374,0.093476,0.850921,0.393192,0.405008,0.901838,1.06989
0.924878,0.265907,0.589066,0.962077,0.722142,0.675592,2.429652
0.719691,0.121041,0.766322,0.887005,0.55261,0.534336,2.160837
0.723674,0.095105,0.481062,0.220771,0.189848,0.819385,0.574437
0.609089,0.049021,0.326388,0.835039,0.51221,0.629672,2.028624
0.358451,0.302145,0.685764,0.844626,0.61813,0.903426,2.121943
0.869681,0.035858,0.771828,0.481835,0.408144,0.196821,1.249372
0.105496,0.881131,0.553604,0.862335,0.258136,0.435741,2.201353
0.156828,0.776568,0.591853,0.830669,0.498142,0.833788,2.463555
0.465799,0.857828,0.109742,0.23281,0.041739,0.932124,1.548596
0.314944,0.263649,0.890548,0.098751,0.867457,0.653637,0.804722
0.591815,0.662602,0.512237,0.940338,0.722821,0.501338,3.272366
0.509225,0.90984,0.118512,0.585594,0.162221,0.741601,1.687853
0.050698,0.222943,0.177402,0.134752,0.022542,0.066676,0.285284
0.239434,0.355843,0.203528,0.986092,0.537904,0.844295,2.348718
0.140423,0.481946,0.102715,0.739351,0.271385,0.448815,1.668672
0.714361,0.451121,0.943167,0.735606,0.843455,0.18834,2.06163
0.085535,0.136068,0.543613,0.176772,0.432305,0.153082,0.656156
0.472768,0.154697,0.195053,0.123673,0.250226,0.615748,0.422505
0.393385,0.066117,0.170248,0.184356,0.624747,0.916148,0.806036
0.887657,0.455407,0.917121,0.656212,0.066969,0.607194,1.359303
0.449558,0.209867,0.143745,0.105588,0.348323,0.872841,0.455003
0.285375,0.857358,0.470573,0.482932,0.358177,0.241869,2.360445
0.07279,0.492838,0.208736,0.552933,0.527831,0.603177,1.475348
0.849581,0.516368,0.802305,0.637368,0.202799,0.713855,4.93202
0.235051,0.895705,0.899913,0.939995,0.2679,0.312881,3.737324
0.262315,0.746972,0.17146,0.361363,0.993784,0.690052,1.255899
0.481533,0.79246,0.305084,0.077164,0.815873,0.987563,2.271625
0.160382,0.347098,0.976348,0.90397,0.086176,0.553426,1.868264
0.758166,0.342862,0.515666,0.814977,0.685668,0.541413,2.109921
0.954993,0.008821,0.973323,0.89669,0.352453,0.42792,2.040098
0.370871,0.96589,0.927818,0.603211,0.193193,0.755653,4.17454
0.376089,0.99863,0.758321,0.712586,0.798504,0.827662,3.594345
0.661119,0.757799,0.933335,0.811244,0.79549,0.170178,4.919468
0.259984,0.299448,0.804604,0.116268,0.332144,0.813095,0.465037
0.686448,0.149073,0.259219,0.726545,0.611155,0.053722,1.880898
0.599966,0.509164,0.616859,0.004884,0.058279,0.67052,3.658922
0.742478,0.118965,0.278255,0.313144,0.328653,0.133545,0.856345
0.724186,0.986741,0.672162,0.127161,0.100817,0.359008,4.163032
0.95452,0.904481,0.020192,0.070784,0.382022,0.915052,2.456972
0.653675,0.026996,0.772393,0.348233,0.921133,0.289974,1.34126
0.40226,0.352591,0.364088,0.687924,0.790063,0.164939,1.928893
0.225532,0.228944,0.230577,0.302376,0.416395,0.419723,0.896229
0.320097,0.870086,0.987094,0.628123,0.415429,0.468325,4.255071
0.442327,0.700112,0.955198,0.143944,0.738258,0.144076,4.44901
0.838543,0.324958,0.083459,0.329315,0.604183,0.701067,1.081559
0.728455,0.310571,0.981882,0.568731,0.773441,0.086721,1.67887
0.498722,0.246289,0.64973,0.329312,0.2142,0.782793,0.808565
0.337682,0.875404,0.33099,0.333615,0.572396,0.56922,2.002669
0.38234,0.256604,0.258122,0.358399,0.932407,0.194405,1.369482
0.063353,0.90318,0.242444,0.151797,0.700776,0.340643,1.006934
0.153603,0.851265,0.709749,0.261158,0.516218,0.4557,2.86813
0.653674,0.400496,0.855778,0.084056,0.520634,0.028594,0.532557
0.607421,0.413924,0.772884,0.524736,0.173601,0.064415,1.170992
0.929253,0.168979,0.263718,0.383421,0.784251,0.750933,1.315817
0.459815,0.725197,0.368649,0.199514,0.719074,0.297422,2.439807
0.53852,0.071133,0.571698,0.18126,0.643221,0.39877,0.812774
0.101825,0.183656,0.067498,0.100715,0.409542,0.767972,0.488109
0.568903,0.875247,0.143594,0.42726,0.238909,0.266375,1.924836
0.867295,0.513874,0.60461,0.375739,0.474209,0.719786,4.284372
0.857598,0.517106,0.60554,0.113883,0.447612,0.962414,4.263384
0.037772,0.885705,0.310743,0.812099,0.306942,0.719455,1.182031
0.8155,0.937511,0.415038,0.027832,0.104729,0.889466,3.491382
0.324354,0.112108,0.887381,0.644569,0.087266,0.683051,1.350224
0.891338,0.069695,0.881698,0.076716,0.12698,0.025078,0.242319
0.92669,0.929774,0.83092,0.097733,0.237813,0.040976,5.224947
0.46029,0.059479,0.448771,0.638515,0.390193,0.277622,1.550165
0.473403,0.297448,0.030433,0.4714,0.611381,0.307013,1.370768
0.922324,0.403569,0.811252,0.374599,0.002389,0.324052,0.750871
0.19609,0.171279,0.626967,0.241381,0.629858,0.373222,0.923663
0.140239,0.38767,0.056688,0.534,0.737886,0.564158,1.58452
0.580644,0.334665,0.129597,0.406929,0.770121,0.501693,1.352943
0.03585,0.996145,0.468903,0.957261,0.867871,0.647226,1.730786
0.474986,0.572014,0.034424,0.168667,0.808633,0.227374,1.30795
0.195011,0.34873,0.932741,0.762636,0.436347,0.942037,1.830714
0.211413,0.781459,0.787411,0.96713,0.09679,0.223097,3.284471
0.708116,0.697353,0.019483,0.065547,0.187611,0.329954,1.83848
0.7246,0.521027,0.870468,0.952079,0.843186,0.608564,4.858138
0.192459,0.087395,0.818001,0.044154,0.852389,0.803336,0.684979
0.912919,0.975879,0.072386,0.086535,0.926827,0.209502,2.53565
0.006321,0.952783,0.405753,0.219507,0.344459,0.547872,1.435938
0.60106,0.421192,0.632219,0.317021,0.156888,0.891351,0.743863
0.071855,0.173063,0.526628,0.968234,0.608115,0.477405,2.362148
0.41608,0.935901,0.912425,0.56279,0.130009,0.303735,4.233685
0.474838,0.473182,0.559217,0.028803,0.388996,0.573645,0.329904
0.686807,0.396922,0.572565,0.691857,0.915185,0.177684,2.024344
0.104073,0.492956,0.219453,0.099381,0.076836,0.860697,0.252547
0.118184,0.65166,0.871589,0.16044,0.71918,0.716929,3.346022
0.031708,0.393272,0.64566,0.555923,0.988367,0.415612,1.803702
0.477438,0.228519,0.727689,0.594945,0.451989,0.61781,1.506282
0.117953,0.499837,0.561903,0.843579,0.022124,0.481222,1.702646
0.858095,0.000774,0.50946,0.291942,0.722226,0.839207,1.089443
0.449674,0.212851,0.107134,0.212646,0.524101,0.506294,0.792162
0.260701,0.868609,0.220558,0.401601,0.246415,0.424604,1.423705
0.692048,0.232242,0.65298,0.182201,0.4542,0.790599,0.682342
0.245711,0.767259,0.772291,0.443838,0.954012,0.452776,3.317297
0.245955,0.063158,0.512115,0.420254,0.538132,0.358741,1.217201
0.274356,0.146139,0.414547,0.783987,0.211595,0.561789,1.716091
0.260993,0.775209,0.862022,0.628624,0.027901,0.726688,3.669562
0.057411,0.494477,0.115179,0.766084,0.575,0.452888,1.934667
0.055004,0.091454,0.475541,0.513934,0.976254,0.358677,1.711246
0.779625,0.513405,0.741464,0.366875,0.307285,0.336518,4.544186
0.335696,0.079465,0.959951,0.013043,0.556418,0.839747,0.415578
0.459189,0.15261,0.304473,0.492497,0.573271,0.432156,1.386283
0.808446,0.006801,0.160452,0.621857,0.928208,0.110421,1.893459
0.936952,0.941578,0.278149,0.392257,0.737978,0.376772,3.315903
0.286584,0.307036,0.181736,0.950932,0.465044,0.525103,2.227394
0.069218,0.851106,0.099642,0.11028,0.556666,0.733663,0.521792
0.296432,0.080009,0.122963,0.499391,0.813641,0.004548,1.56833
0.620788,0.320196,0.395907,0.435787,0.248251,0.724065,1.045349
0.389116,0.121266,0.106796,0.10063,0.25914,0.155297,0.382657
0.121534,0.076584,0.263812,0.446604,0.491761,0.828367,1.237441
0.934615,0.140702,0.512262,0.548929,0.213134,0.925259,1.247053
0.560116,0.966096,0.056962,0.467993,0.277053,0.021906,1.599655
0.080779,0.589185,0.49404,0.56552,0.330546,0.154669,1.931086
0.242586,0.186659,0.602196,0.090213,0.276405,0.122246,0.37391
0.810976,0.364499,0.887388,0.505789,0.793545,0.265425,1.56706
0.441446,0.097245,0.582166,0.803261,0.982669,0.030498,2.294391
0.628798,0.61423,0.45829,0.046269,0.676641,0.309361,3.17601
0.602352,0.140148,0.977643,0.816013,0.282533,0.548663,1.8298
0.336711,0.89325,0.162468,0.520658,0.026852,0.667289,1.410416
0.860989,0.376948,0.964186,0.729536,0.400059,0.948134,1.739112
0.657757,0.067251,0.624787,0.598598,0.356288,0.855698,1.446598
0.451752,0.694147,0.502508,0.930632,0.255967,0.551415,2.888158
0.075408,0.581317,0.44217,0.619052,0.651747,0.15677,1.736115
0.262731,0.883902,0.050373,0.861715,0.242308,0.269769,0.833132
0.23638,0.033805,0.148499,0.102051,0.756875,0.139919,0.733914
0.308064,0.548425,0.356078,0.706895,0.209941,0.313938,2.016433
0.574719,0.410863,0.759057,0.768263,0.077181,0.589361,1.590553
0.249128,0.11355,0.169541,0.51171,0.107899,0.163224,1.09895
0.472657,0.845679,0.734963,0.795225,0.996669,0.892229,3.754012
0.300075,0.167614,0.926763,0.325209,0.199046,0.340139,0.78975
0.274758,0.36911,0.974588,0.03225,0.177079,0.575579,0.188455
0.901139,0.866227,0.026879,0.61814,0.10552,0.593509,2.346924
0.816562,0.814627,0.049369,0.482949,0.036701,0.408136,2.214197
0.434678,0.261669,0.228276,0.989801,0.110342,0.742312,2.056842
0.817439,0.830544,0.355465,0.544956,0.175456,0.303934,3.287723
0.994318,0.127548,0.941199,0.028614,0.15814,0.675709,0.167926
0.519569,0.836291,0.150605,0.270857,0.326411,0.180047,1.82604
0.796635,0.155055,0.789015,0.137804,0.858318,0.841625,0.87643
0.330968,0.737037,0.587057,0.282512,0.571135,0.929387,2.88212
0.247677,0.296513,0.748763,0.177597,0.49806,0.986926,0.703836
0.950176,0.282254,0.836988,0.932835,0.057253,0.772086,1.905748
0.943225,0.525138,0.463874,0.90913,0.620464,0.936626,3.981624
0.51372,0.118839,0.235617,0.864799,0.301309,0.445277,1.940514
0.992048,0.3668,0.94788,0.452806,0.11466,0.817732,0.985873
0.714684,0.848225,0.04039,0.266817,0.348506,0.981111,1.928073
0.005498,0.24025,0.867695,0.295133,0.00013,0.345259,0.590357
0.591703,0.749432,0.921003,0.866838,0.593137,0.206664,4.702771
0.894659,0.916714,0.908511,0.793109,0.166567,0.5936,5.416435
0.782411,0.276301,0.655491,0.044387,0.939473,0.576886,0.746406
0.257848,0.277882,0.379575,0.633998,0.253424,0.07584,1.445393
0.473849,0.977199,0.711634,0.370473,0.202621,0.523078,3.675341
0.626636,0.013257,0.221099,0.310909,0.619956,0.946798,1.055787
0.064597,0.119276,0.440865,0.409661,0.212329,0.16439,0.967953
0.167633,0.9535,0.917272,0.370847,0.96685,0.732466,3.629534
0.679323,0.026873,0.503389,0.73682,0.98996,0.98863,2.166612
0.610165,0.38579,0.508834,0.981963,0.624703,0.169189,2.401218
0.146195,0.964988,0.878627,0.832919,0.619798,0.961227,3.440683
0.186548,0.940425,0.930885,0.250521,0.822404,0.510342,3.72447
0.861099,0.313755,0.394179,0.82995,0.030618,0.467457,1.681333
0.232016,0.474758,0.277577,0.695617,0.390114,0.026434,1.664313
0.119771,0.788641,0.12935,0.974452,0.841903,0.533099,0.752152
0.795486,0.811267,0.315077,0.361009,0.336867,0.386465,3.091486
0.000002,0.56365,0.315896,0.172269,0.71131,0.902471,1.105639
0.160158,0.210945,0.627662,0.208422,0.571944,0.164041,0.817204
0.72074,0.351092,0.468983,0.064102,0.246002,0.780323,0.300405
0.564587,0.081367,0.189015,0.695496,0.711981,0.861161,1.889379
0.593433,0.781495,0.435473,0.762075,0.510134,0.365383,3.007738
0.65018,0.630723,0.901798,0.794101,0.432425,0.58575,4.781744
0.213149,0.811074,0.844481,0.651944,0.474317,0.71835,3.488554
0.24021,0.984726,0.743278,0.150988,0.182257,0.855933,3.202
0.413015,0.361655,0.086765,0.533748,0.410061,0.015961,1.354538
0.978245,0.682778,0.593278,0.632835,0.285028,0.934708,4.522086
0.725228,0.9693,0.434861,0.835606,0.233198,0.845259,3.335084
0.120542,0.462884,0.602934,0.131498,0.497116,0.623083,0.610978
0.655359,0.882847,0.244965,0.691051,0.145017,0.888504,2.495774
0.387274,0.831759,0.088731,0.232834,0.985665,0.557911,1.278743
0.983929,0.812448,0.354421,0.319668,0.608309,0.139199,3.700296
0.231553,0.097217,0.406011,0.17375,0.424091,0.772584,0.644363
0.560174,0.380662,0.805292,0.394009,0.727745,0.673491,1.297439
0.183109,0.314343,0.069617,0.427166,0.482064,0.584375,1.191776
0.647669,0.274974,0.884814,0.912635,0.479993,0.978742,2.161264
0.065029,0.965131,0.54658,0.263373,0.409799,0.771677,2.0756
0.81995,0.140665,0.17765,0.52983,0.958707,0.912376,1.730755
0.86735,0.153167,0.646703,0.738811,0.683025,0.497514,1.95574
0.686496,0.386722,0.872723,0.316926,0.862996,0.529111,1.237949
0.890398,0.650605,0.281669,0.75956,0.785413,0.522641,3.211834
0.355417,0.305021,0.958983,0.548343,0.865202,0.273504,1.702327
0.443591,0.284106,0.551719,0.156912,0.159287,0.932185,0.425324
0.508905,0.224322,0.179835,0.317376,0.2448,0.387269,0.806112
0.902062,0.889565,0.651226,0.096145,0.153348,0.874229,4.534445
0.281012,0.835635,0.695054,0.592415,0.269958,0.827103,3.135219
0.28378,0.40236,0.96043,0.617181,0.437705,0.676871,1.540754
0.784506,0.334311,0.321847,0.723691,0.246766,0.528818,1.620119
0.713963,0.580552,0.910349,0.677089,0.84187,0.172223,4.971128
0.134563,0.626761,0.993355,0.403826,0.938384,0.487338,3.81315
0.191421,0.38282,0.771336,0.729444,0.900482,0.111477,2.089225
0.161777,0.545975,0.683208,0.672353,0.182309,0.849691,2.795673
0.963089,0.141157,0.423005,0.634323,0.564368,0.204577,1.663703
0.695416,0.810066,0.498869,0.73506,0.003723,0.039381,3.484581
0.54832,0.380185,0.414207,0.545282,0.551154,0.561196,1.476373
0.330124,0.341865,0.944337,0.143416,0.336327,0.845597,0.52226
0.033658,0.440686,0.216453,0.365928,0.66999,0.146634,1.20085
0.965217,0.545092,0.494409,0.247484,0.619314,0.419474,4.143473
0.681622,0.964295,0.5127,0.408744,0.159056,0.296928,3.498507
0.125442,0.203964,0.60801,0.797686,0.040105,0.222191,1.623445
0.163672,0.789526,0.64559,0.022621,0.622364,0.361856,2.668747
0.135577,0.838109,0.137246,0.126387,0.037188,0.16595,0.819301
0.837832,0.89615,0.975247,0.18309,0.54398,0.162704,5.507943
0.62843,0.603459,0.761655,0.48974,0.865904,0.478943,4.236867
0.445594,0.715684,0.866444,0.360508,0.593131,0.163564,4.146541
0.616828,0.182317,0.593746,0.893349,0.562207,0.209187,2.180243
0.400554,0.400083,0.338446,0.396551,0.012765,0.060602,0.802038
0.454851,0.552113,0.462268,0.062255,0.515458,0.759661,2.755063
0.482827,0.508965,0.068026,0.628081,0.307005,0.893146,1.445159
0.452098,0.062364,0.583742,0.146398,0.080975,0.41845,0.349479
0.238662,0.037558,0.437183,0.100059,0.209501,0.77361,0.34677
0.686968,0.883178,0.380662,0.277117,0.226604,0.512654,3.049737
0.713753,0.763256,0.661761,0.405425,0.525072,0.920189,4.100547
0.690914,0.616153,0.096345,0.208437,0.114738,0.573608,2.064493
0.321621,0.538062,0.725684,0.479917,0.891106,0.856906,3.343945
0.145379,0.679834,0.591779,0.988777,0.772253,0.753489,2.434676
0.665019,0.397386,0.877725,0.563599,0.803058,0.420032,1.689338
0.546566,0.996906,0.288928,0.914401,0.595486,0.679683,2.377666
0.988677,0.19255,0.823727,0.518387,0.389964,0.578038,1.309748
0.950457,0.51912,0.647772,0.915331,0.375928,0.973322,4.643343
0.64581,0.885037,0.466889,0.762171,0.411272,0.034179,3.248634
0.411433,0.228452,0.830996,0.017618,0.814477,0.792194,0.60537
0.508638,0.664933,0.112237,0.245159,0.775357,0.136448,1.664426
0.57262,0.449324,0.320584,0.612777,0.118088,0.985757,1.308215
0.644815,0.674163,0.458612,0.152861,0.552962,0.769064,3.21718
0.054506,0.596711,0.204651,0.945839,0.242412,0.771287,0.852543
0.816956,0.327051,0.452475,0.372668,0.975412,0.642835,1.428125
0.820659,0.868798,0.650743,0.507933,0.657446,0.255227,4.32925
0.441613,0.02639,0.172583,0.207275,0.267776,0.73862,0.601993
0.575314,0.870335,0.723392,0.887406,0.170467,0.632594,3.970156
0.566846,0.472621,0.353035,0.35823,0.371273,0.588806,0.976352
0.467325,0.724175,0.189089,0.095478,0.341521,0.499834,1.830123
0.194192,0.756882,0.934434,0.836687,0.657072,0.606129,3.755999
0.938485,0.893489,0.280947,0.438029,0.371402,0.412808,3.329525
0.881136,0.015621,0.158884,0.185968,0.625217,0.787293,0.809588
0.461404,0.695949,0.568143,0.654579,0.030618,0.611643,3.14201
0.014322,0.605105,0.194255,0.221847,0.317781,0.830827,0.7157
0.163144,0.343724,0.091871,0.288642,0.229977,0.717934,0.738268
0.441591,0.528577,0.086652,0.411489,0.754446,0.014203,1.407258
0.925506,0.289389,0.789858,0.090591,0.209477,0.187384,0.327816
0.292503,0.217002,0.997215,0.020777,0.121549,0.074719,0.126639
0.491383,0.697926,0.935619,0.6848,0.041877,0.372185,4.503126
0.802414,0.72622,0.18039,0.262295,0.712257,0.831772,2.637399
0.388766,0.998755,0.866454,0.757272,0.210788,0.212542,4.004503
0.784201,0.969012,0.005511,0.872528,0.725864,0.375082,1.979789
0.110013,0.699292,0.665821,0.638094,0.430388,0.835499,2.605407
0.064652,0.749994,0.512019,0.836877,0.988316,0.324084,1.953695
0.953697,0.962793,0.701051,0.36501,0.624812,0.691782,4.837922
0.719096,0.114419,0.520875,0.364865,0.453913,0.938122,1.047469
0.249815,0.868327,0.996468,0.120044,0.080009,0.307635,4.112175
0.298213,0.858867,0.200692,0.69548,0.98976,0.725236,1.447954
0.3464,0.77946,0.344847,0.330511,0.219315,0.268713,2.072966
0.445063,0.9825,0.206842,0.883848,0.429854,0.659261,1.836605
0.736515,0.850805,0.826738,0.718953,0.236256,0.686826,4.734872
0.348234,0.381926,0.075276,0.385499,0.214834,0.170605,0.921383
0.049361,0.397869,0.01752,0.173418,0.944029,0.127924,1.007657
0.368592,0.210933,0.460006,0.013279,0.106249,0.725503,0.100933
0.317702,0.645674,0.616176,0.49017,0.670852,0.800952,2.950871
0.912492,0.038219,0.054189,0.694467,0.480797,0.051693,1.725492
0.966036,0.255403,0.527609,0.815349,0.843875,0.722283,2.221411
0.203382,0.24194,0.629482,0.401987,0.570368,0.905378,1.203232
0.339899,0.005882,0.57194,0.980249,0.061522,0.579202,2.003564
0.026607,0.979312,0.566792,0.673621,0.717794,0.705022,2.050289
0.316466,0.077984,0.979565,0.886794,0.955152,0.118459,2.442193
0.788817,0.56263,0.533797,0.26691,0.266071,0.3819,3.84033
0.600014,0.555077,0.65985,0.655466,0.985633,0.082202,3.809511
0.343721,0.160041,0.590574,0.725001,0.090437,0.415536,1.513308
0.713122,0.011451,0.904217,0.397359,0.508913,0.003641,1.150957
