@relation 'if(A1==1 || A2==1 || A3==1) then 1 else 0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A2-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 and A3-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A3-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A2-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 or A3-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A3-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 equ A2-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 equ A3-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 equ A3-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 xor A2-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 xor A3-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 xor A3-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 impl A2-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 impl A3-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 impl A3-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A2 and A3-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A2 or A3-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L0_x_0,0_x_1,1_x_0,1_x_1-C23-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L0_x_0,0_x_1,1_x_0,1_x_1-C24-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L0_x_0,0_x_1,1_x_0,1_x_1-C25-W1.0'

@attribute A1 {0,1}
@attribute A2 {0,1}
@attribute A3 {0,1}
@attribute A4 {0,1}
@attribute A5 numeric
@attribute 'A1 and A2' {0,1}
@attribute 'A2 and A3' {0,1}
@attribute 'A1 and A3' {0,1}
@attribute 'A1 or A2' {0,1}
@attribute 'A2 or A3' {0,1}
@attribute 'A1 or A3' {0,1}
@attribute 'A1 equ A2' {0,1}
@attribute 'A2 equ A3' {0,1}
@attribute 'A1 equ A3' {0,1}
@attribute 'A1 xor A2' {0,1}
@attribute 'A2 xor A3' {0,1}
@attribute 'A1 xor A3' {0,1}
@attribute 'A1 impl A2' {0,1}
@attribute 'A2 impl A3' {0,1}
@attribute 'A1 impl A3' {0,1}
@attribute 'A1 and A2 and A3' {0,1}
@attribute 'A1 or A2 or A3' {0,1}
@attribute A1_x_A2 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute A2_x_A3 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute A1_x_A3 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute class numeric

@data
1,0,0,1,0.806067,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,0,1,1,0.66087,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,1,1,0,0.478415,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,0,1,0,0.408076,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,0,0,0.052986,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,1,1,0.59533,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,0,1,0.527635,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,1,0,0,0.241656,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,1,0,0,0.674918,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,1,1,0,0.98919,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,0,1,1,0.374271,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,0,0,0.672678,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,0,1,0,0.708009,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,1,0,0.357677,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,1,0,0.13653,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,1,1,0.852148,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,1,1,0.56089,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,0,0,0.786113,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,0,0.346499,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,1,1,0.906743,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,0,1,0.381936,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,0,0,0.533899,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,0,0.146831,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,1,1,0.274088,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,0,0,0.180635,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,1,0.287446,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,1,0,1,0.601113,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,0,0,0.159467,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,1,0.691988,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,1,0,0.841279,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,1,0,0.540935,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,1,0.112427,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,0,1,0.192603,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,1,1,0.589042,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,0,1,0.420496,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,1,1,1,0.777382,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,0,1,0.603087,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,0,0,1,0.964942,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,0,1,0,0.103717,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,1,0,0.584227,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,0,1,0.243607,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,1,1,0.891215,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,0,0.369167,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,1,1,1,0.513168,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,0,0.54794,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,0,1,0,0.358455,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,1,0,0.184715,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,0,0,0.092346,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,1,1,0,0.886058,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,1,0.493227,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,0,0,0.476655,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,1,0.467538,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,1,0,1,0.396305,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,0,1,0,0.851138,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,1,0,0.197199,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,1,1,0.720093,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,1,0,0.385393,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,0,1,0.213607,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,0,0.979512,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,1,1,1,0.602471,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,1,1,1,0.417974,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,0,1,0,0.862844,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,1,0,0.561145,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,0,1,0.510112,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,1,1,1,0.68724,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,1,0.162099,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,1,1,1,0.454506,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,0,0,0.814079,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,0,0.63399,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,1,0,0.27702,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,0,0.047151,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,1,1,0.640796,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,0,1,0.063833,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,1,1,1,0.039016,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,0.425019,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,1,0.803384,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,1,0,0.200654,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,1,0,0.272793,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,0,0,0.728322,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,1,0.863503,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,0,1,0.20923,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,1,0,1,0.387773,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,1,0,0,0.772679,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,0,0.233289,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,1,0,0.720825,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,0,1,1,0.666903,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,1,0,0.997158,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,1,0.813854,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,1,1,0,0.802842,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,1,1,0,0.476396,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,0,1,0,0.536261,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,0,0,0.910029,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,0,0.627073,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,0,0,0,0.56623,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,1,1,0.354479,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,0,1,0.060398,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,0,0,1,0.810827,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,1,1,0,0.733775,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,1,0,0.929892,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,1,0,0.97737,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,0,1,0.031186,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,0,0.381715,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,0,1,1,0.927409,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,1,0,0.003924,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
1,1,1,0,0.044859,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,0.916446,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,1,0.662574,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,1,1,0.36185,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,0,1,0.684592,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,0,0.504454,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,0,1,0,0.923463,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,0,1,0.990701,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,1,0.747821,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,0,1,0,0.431686,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,1,1,0.891087,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,0,0,0.957345,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,1,1,1,0.944205,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,1,0.194737,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,0,1,1,0.477754,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,0,0,0.25293,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,1,1,0,0.225945,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,1,0,0.492699,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,0.388268,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,1,0.287219,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,0,1,1,0.888234,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,0,0,0.484825,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,0,0.600366,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,1,0,1,0.53968,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,1,1,1,0.796927,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,1,1,1,0.031678,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,0,0,1,0.758726,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,1,0,0,0.632374,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,1,0,1,0.976493,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,0,0,1,0.146243,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,0,1,1,0.18091,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,1,1,0.551606,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,0,0.573552,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,1,0,0.546518,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,0.784006,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,0,0,0,0.863451,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,1,1,0,0.899731,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,1,1,0.022362,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,0.257309,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,0,0,0.542709,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,1,1,1,0.852369,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,1,0.306968,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,0,0,0.229244,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,0,1,0.465474,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,1,0.512518,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
1,1,1,0,0.27706,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,0,1,0.005828,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,0,1,1,0.70244,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,1,0,0.12693,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,1,0,1,0.595999,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,0,0,0,0.693334,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,1,1,1,0.493229,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,0,1,0.994228,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,0,0,0,0.360245,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,1,1,1,0.159391,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,0,1,1,0.181416,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,0,1,0,0.995132,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,1,0,1,0.912172,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,1,0,1,0.334653,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,0,0.445639,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,0,1,0,0.632633,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,0,1,0.741015,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
0,1,1,1,0.811215,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
0,1,1,1,0.874029,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,0,1,0.480205,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,1,1,0.308782,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0_x_0,0_x_1,0_x_1,1
0,1,1,0,0.55436,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,1,1,0.297431,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,0,1,0.874649,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,0,0,0,0.709231,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,0_x_0,1_x_0,1
0,0,0,1,0.810784,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,0.32124,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,1,1,1,0.534854,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,1_x_1,0_x_1,1
1,1,0,1,0.295568,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
1,0,1,1,0.96931,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
0,0,0,0,0.176376,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,0,0.538772,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,0_x_0,1
1,1,0,1,0.796306,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
0,0,0,0,0.20921,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,0.34683,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,1_x_1,1
1,1,0,1,0.748107,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1_x_1,1_x_0,1_x_0,1
