@relation 'Linear function with redundant attributes: 2*A1 - 2*A2 = R; A2 == A3, A4 == A5-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A3==(0.499958-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A3==(0.499958-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A2==(0.499958-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A2==(0.499958-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A2==(0.499958-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C20-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C21-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\',\'(-inf-0.499958]\'_x_\'(0.499958-inf)\',\'(0.499958-inf)\'_x_\'(-inf-0.499958]\',\'(0.499958-inf)\'_x_\'(0.499958-inf)\'-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C39-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 numeric
@attribute F16L1 numeric
@attribute F17L1 numeric
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 {0,1}
@attribute F31L1 {0,1}
@attribute F32L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute F33L1 {'\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(-inf-0.499958]\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\''}
@attribute F34L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute class numeric

@data
0.727018,0.78659,0.78659,0.38236,0.38236,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.513608,1.57318,1.513608,-0.059572,0,-0.059572,0.924266,1.08194,1,1,0.924266,1.08194,0.571865,0.618724,0.571865,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.119145
0.571852,0.948655,0.948655,0.722845,0.722845,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.520507,1.89731,1.520507,-0.376803,0,-0.376803,0.602803,1.658917,1,1,0.602803,1.658917,0.54249,0.899946,0.54249,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.753606
0.453858,0.915745,0.915745,0.214273,0.214273,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.369603,1.83149,1.369603,-0.461887,0,-0.461887,0.495616,2.017691,1,1,0.495616,2.017691,0.415618,0.838589,0.415618,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.923774
0.047318,0.532248,0.532248,0.671439,0.671439,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.579566,1.064496,0.579566,-0.48493,0,-0.48493,0.088902,11.24832,1,1,0.088902,11.24832,0.025185,0.283288,0.025185,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.969861
0.638781,0.308573,0.308573,0.137074,0.137074,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.947354,0.617146,0.947354,0.330208,0,0.330208,2.070113,0.483065,1,1,2.070113,0.483065,0.197111,0.095217,0.197111,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.660415
0.440228,0.662595,0.662595,0.582522,0.582522,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.102823,1.32519,1.102823,-0.222367,0,-0.222367,0.6644,1.505118,1,1,0.6644,1.505118,0.291693,0.439032,0.291693,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.444733
0.754483,0.868648,0.868648,0.475091,0.475091,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.623131,1.737296,1.623131,-0.114165,0,-0.114165,0.868572,1.151316,1,1,0.868572,1.151316,0.65538,0.754549,0.65538,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.228331
0.565517,0.6455,0.6455,0.08754,0.08754,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.211017,1.291,1.211017,-0.079983,0,-0.079983,0.876091,1.141433,1,1,0.876091,1.141433,0.365041,0.41667,0.365041,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.159966
0.732627,0.949285,0.949285,0.844049,0.844049,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.681912,1.89857,1.681912,-0.216658,0,-0.216658,0.771767,1.295728,1,1,0.771767,1.295728,0.695472,0.901142,0.695472,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.433316
0.559881,0.026695,0.026695,0.851946,0.851946,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.586576,0.05339,0.586576,0.533186,0,0.533186,20.973253,0.04768,1,1,20.973253,0.04768,0.014946,0.000713,0.014946,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.066372
0.414043,0.347087,0.347087,0.291426,0.291426,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.76113,0.694174,0.76113,0.066956,0,0.066956,1.192908,0.838287,1,1,1.192908,0.838287,0.143709,0.120469,0.143709,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.133912
0.844423,0.586415,0.586415,0.239354,0.239354,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.430838,1.17283,1.430838,0.258008,0,0.258008,1.439975,0.694456,1,1,1.439975,0.694456,0.495182,0.343883,0.495182,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.516016
0.152266,0.510169,0.510169,0.466207,0.466207,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.662435,1.020338,0.662435,-0.357903,0,-0.357903,0.298462,3.350512,1,1,0.298462,3.350512,0.077681,0.260272,0.077681,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.715805
0.386457,0.971893,0.971893,0.997129,0.997129,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.35835,1.943786,1.35835,-0.585436,0,-0.585436,0.397633,2.51488,1,1,0.397633,2.51488,0.375595,0.944576,0.375595,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.170872
0.443332,0.849471,0.849471,0.868069,0.868069,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.292803,1.698942,1.292803,-0.406139,0,-0.406139,0.521892,1.916106,1,1,0.521892,1.916106,0.376598,0.721601,0.376598,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.812278
0.404599,0.492885,0.492885,0.712998,0.712998,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.897484,0.98577,0.897484,-0.088286,0,-0.088286,0.820879,1.218206,1,1,0.820879,1.218206,0.199421,0.242936,0.199421,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.176573
0.143183,0.597854,0.597854,0.883921,0.883921,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.741037,1.195708,0.741037,-0.454671,0,-0.454671,0.239495,4.175454,1,1,0.239495,4.175454,0.085603,0.357429,0.085603,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.909344
0.531033,0.664483,0.664483,0.99265,0.99265,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.195516,1.328966,1.195516,-0.13345,0,-0.13345,0.799167,1.251303,1,1,0.799167,1.251303,0.352862,0.441538,0.352862,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.266899
0.793689,0.235726,0.235726,0.203413,0.203413,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.029415,0.471452,1.029415,0.557963,0,0.557963,3.366998,0.297,1,1,3.366998,0.297,0.187093,0.055567,0.187093,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.115925
0.826726,0.684435,0.684435,0.049464,0.049464,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.511161,1.36887,1.511161,0.142291,0,0.142291,1.207896,0.827886,1,1,1.207896,0.827886,0.56584,0.468451,0.56584,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.284583
0.779029,0.415237,0.415237,0.526581,0.526581,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.194266,0.830474,1.194266,0.363792,0,0.363792,1.876107,0.533019,1,1,1.876107,0.533019,0.323482,0.172422,0.323482,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.727584
0.291738,0.695504,0.695504,0.211743,0.211743,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.987242,1.391008,0.987242,-0.403766,0,-0.403766,0.419463,2.384002,1,1,0.419463,2.384002,0.202905,0.483726,0.202905,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.807532
0.273766,0.841943,0.841943,0.651174,0.651174,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.115709,1.683886,1.115709,-0.568177,0,-0.568177,0.32516,3.075411,1,1,0.32516,3.075411,0.230495,0.708868,0.230495,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.136355
0.429424,0.501761,0.501761,0.100496,0.100496,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.931185,1.003522,0.931185,-0.072337,0,-0.072337,0.855834,1.168451,1,1,0.855834,1.168451,0.215468,0.251764,0.215468,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.144674
0.0984,0.19082,0.19082,0.922599,0.922599,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.28922,0.38164,0.28922,-0.09242,0,-0.09242,0.515669,1.939228,1,1,0.515669,1.939228,0.018777,0.036412,0.018777,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.18484
0.518955,0.304068,0.304068,0.350352,0.350352,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.823023,0.608136,0.823023,0.214887,0,0.214887,1.706707,0.585924,1,1,1.706707,0.585924,0.157798,0.092457,0.157798,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.429774
0.871611,0.773271,0.773271,0.217119,0.217119,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.644882,1.546542,1.644882,0.09834,0,0.09834,1.127174,0.887174,1,1,1.127174,0.887174,0.673992,0.597948,0.673992,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.196679
0.987169,0.995253,0.995253,0.5042,0.5042,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.982422,1.990506,1.982422,-0.008084,0,-0.008084,0.991877,1.008189,1,1,0.991877,1.008189,0.982483,0.990529,0.982483,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.016168
0.022972,0.967159,0.967159,0.633301,0.633301,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.990131,1.934318,0.990131,-0.944187,0,-0.944187,0.023752,42.101645,1,1,0.023752,42.101645,0.022218,0.935397,0.022218,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.888374
0.313309,0.938751,0.938751,0.453425,0.453425,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.25206,1.877502,1.25206,-0.625442,0,-0.625442,0.333751,2.996247,1,1,0.333751,2.996247,0.294119,0.881253,0.294119,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.250885
0.916065,0.959686,0.959686,0.615406,0.615406,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.875751,1.919372,1.875751,-0.043621,0,-0.043621,0.954547,1.047618,1,1,0.954547,1.047618,0.879135,0.920997,0.879135,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.087242
0.366877,0.853011,0.853011,0.6929,0.6929,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.219888,1.706022,1.219888,-0.486134,0,-0.486134,0.430096,2.32506,1,1,0.430096,2.32506,0.31295,0.727628,0.31295,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.972266
0.218064,0.92338,0.92338,0.505948,0.505948,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.141444,1.84676,1.141444,-0.705316,0,-0.705316,0.236158,4.234445,1,1,0.236158,4.234445,0.201356,0.852631,0.201356,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.410631
0.790948,0.173072,0.173072,0.964247,0.964247,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.96402,0.346144,0.96402,0.617876,0,0.617876,4.570052,0.218816,1,1,4.570052,0.218816,0.136891,0.029954,0.136891,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.235753
0.754618,0.591477,0.591477,0.406916,0.406916,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.346095,1.182954,1.346095,0.163141,0,0.163141,1.27582,0.78381,1,1,1.27582,0.78381,0.446339,0.349845,0.446339,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.326283
0.775198,0.87394,0.87394,0.151409,0.151409,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.649138,1.74788,1.649138,-0.098742,0,-0.098742,0.887015,1.127376,1,1,0.887015,1.127376,0.677477,0.763771,0.677477,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.197485
0.002937,0.267062,0.267062,0.557055,0.557055,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.269999,0.534124,0.269999,-0.264125,0,-0.264125,0.010997,90.930201,1,1,0.010997,90.930201,0.000784,0.071322,0.000784,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.528249
0.292255,0.359224,0.359224,0.726408,0.726408,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.651479,0.718448,0.651479,-0.066969,0,-0.066969,0.813573,1.229146,1,1,0.813573,1.229146,0.104985,0.129042,0.104985,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.133938
0.52431,0.489793,0.489793,0.246123,0.246123,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.014103,0.979586,1.014103,0.034517,0,0.034517,1.070473,0.934167,1,1,1.070473,0.934167,0.256803,0.239897,0.256803,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.069035
0.028288,0.362785,0.362785,0.605793,0.605793,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.391073,0.72557,0.391073,-0.334497,0,-0.334497,0.077975,12.824696,1,1,0.077975,12.824696,0.010262,0.131613,0.010262,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.668992
0.520711,0.997416,0.997416,0.079424,0.079424,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.518127,1.994832,1.518127,-0.476705,0,-0.476705,0.52206,1.915489,1,1,0.52206,1.915489,0.519365,0.994839,0.519365,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.953411
0.957968,0.42869,0.42869,0.033053,0.033053,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.386658,0.85738,1.386658,0.529278,0,0.529278,2.23464,0.447499,1,1,2.23464,0.447499,0.410671,0.183775,0.410671,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.058557
0.147885,0.812289,0.812289,0.373364,0.373364,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.960174,1.624578,0.960174,-0.664404,0,-0.664404,0.18206,5.492707,1,1,0.18206,5.492707,0.120125,0.659813,0.120125,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.328807
0.88183,0.051493,0.051493,0.440883,0.440883,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.933323,0.102986,0.933323,0.830337,0,0.830337,17.12524,0.058393,1,1,17.12524,0.058393,0.045408,0.002652,0.045408,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.660675
0.63655,0.514504,0.514504,0.754796,0.754796,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.151054,1.029008,1.151054,0.122046,0,0.122046,1.237211,0.80827,1,1,1.237211,0.80827,0.327508,0.264714,0.327508,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.244091
0.550796,0.928974,0.928974,0.139313,0.139313,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.47977,1.857948,1.47977,-0.378178,0,-0.378178,0.592908,1.686603,1,1,0.592908,1.686603,0.511675,0.862993,0.511675,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.756356
